transaction_id,user_id,date,time,amount,merchant_name,category,payment_mode,transaction_type,city,day_of_week,month,weekend_flag,festival_flag,recurring_flag,location_type,fraud_label,notes
TXN-104036,17,2026-05-22,00:34:13,293.12,Flipkart,Shopping,Credit Card,Expense,Delhi,Friday,5,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104037,79,2026-08-01,14:19:13,10759.37,Amazon,Shopping,Net Banking,Expense,Pune,Saturday,8,True,False,False,Unrecognized City,1,Synthetic transaction (Food Lover)
TXN-104038,86,2026-05-23,03:43:13,2396.92,MedPlus,Healthcare,UPI,Expense,Delhi,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-104039,74,2025-12-11,10:28:13,1585.94,Water Bill,Utilities,Credit Card,Expense,Mumbai,Thursday,12,False,True,True,Home City,0,Synthetic transaction (Working Professional)
TXN-104040,82,2025-12-17,05:49:13,884.25,Apollo Pharmacy,Healthcare,Net Banking,Expense,Bengaluru,Wednesday,12,False,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-104041,10,2026-03-20,16:58:13,1054.08,Domino's,Food,Credit Card,Expense,Delhi,Friday,3,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104042,72,2026-03-10,05:56:13,501.02,Domino's,Food,Credit Card,Expense,Bengaluru,Tuesday,3,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104043,62,2026-05-13,01:09:13,1950.28,Broadband,Utilities,UPI,Expense,Bengaluru,Wednesday,5,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-104044,33,2025-12-02,03:24:13,567.39,PVR,Entertainment,Net Banking,Expense,Bengaluru,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-104045,30,2026-06-27,05:09:13,1183.17,Flipkart,Shopping,Debit Card,Expense,Delhi,Saturday,6,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104046,36,2026-01-01,03:50:13,480.7,Flipkart,Shopping,Net Banking,Expense,Mumbai,Thursday,1,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104047,68,2025-09-12,11:40:13,462.57,Swiggy,Food,Debit Card,Expense,Mumbai,Friday,9,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104048,14,2026-04-16,04:21:13,923.78,Domino's,Food,Debit Card,Expense,Bengaluru,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104049,4,2026-06-11,22:55:13,444.64,KFC,Food,Net Banking,Expense,Bengaluru,Thursday,6,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104050,56,2026-07-24,09:12:13,3139.69,Swiggy,Food,UPI,Expense,Bengaluru,Friday,7,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104051,34,2025-10-21,13:41:13,516.84,Swiggy,Food,UPI,Expense,Delhi,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104052,35,2026-01-26,13:49:13,1911.78,Water Bill,Utilities,Debit Card,Expense,Bengaluru,Monday,1,False,False,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104053,13,2025-08-31,21:15:13,406.53,Swiggy,Food,Debit Card,Expense,Delhi,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104054,57,2026-04-14,20:49:13,190.49,BookMyShow,Entertainment,UPI,Expense,Bengaluru,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104055,96,2026-06-22,05:43:13,482.68,Pizza Hut,Food,Credit Card,Expense,Bengaluru,Monday,6,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104056,5,2026-02-14,04:59:13,2685.29,Amazon,Shopping,Credit Card,Expense,Bengaluru,Saturday,2,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104057,63,2026-03-23,22:06:13,508.31,KFC,Food,Net Banking,Expense,Mumbai,Monday,3,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104058,54,2026-08-04,15:27:13,4855.32,Ajio,Shopping,Net Banking,Expense,Mumbai,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-104059,100,2025-11-09,18:39:13,3205.38,Flipkart,Shopping,Debit Card,Expense,Delhi,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104060,93,2026-02-14,07:40:13,3530.5,Uber,Travel,UPI,Expense,Mumbai,Saturday,2,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104061,88,2026-06-19,16:06:13,2611.49,Flipkart,Shopping,Credit Card,Expense,Delhi,Friday,6,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104062,99,2025-08-31,09:57:13,988.93,PVR,Entertainment,UPI,Expense,Bengaluru,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104063,93,2025-12-06,11:42:13,760.7,Pizza Hut,Food,Debit Card,Expense,Delhi,Saturday,12,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104064,63,2025-12-27,18:20:13,746.82,Swiggy,Food,Net Banking,Expense,Mumbai,Saturday,12,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104065,17,2026-06-10,10:11:13,320.37,Rapido,Travel,Credit Card,Expense,Bengaluru,Wednesday,6,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104066,51,2025-09-28,19:37:13,2297.77,Ajio,Shopping,Net Banking,Expense,Delhi,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104067,74,2025-09-13,06:03:13,1160.15,Domino's,Food,Net Banking,Expense,Mumbai,Saturday,9,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104068,64,2026-02-03,21:45:13,2220.9,Water Bill,Utilities,Credit Card,Expense,Delhi,Tuesday,2,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-104069,27,2026-05-31,02:49:13,1220.9,Zomato,Food,Net Banking,Expense,Mumbai,Sunday,5,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104070,36,2026-03-13,08:01:13,3047.16,Rapido,Travel,Debit Card,Expense,Bengaluru,Friday,3,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104071,65,2026-02-04,12:44:13,2153.67,Broadband,Utilities,Net Banking,Expense,Bengaluru,Wednesday,2,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-104072,57,2026-01-20,13:59:13,412.25,KFC,Food,UPI,Expense,Delhi,Tuesday,1,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104073,3,2025-10-28,05:58:13,4756.52,Myntra,Shopping,Credit Card,Expense,Mumbai,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104074,47,2026-04-05,20:30:13,1888.67,Broadband,Utilities,Net Banking,Expense,Delhi,Sunday,4,True,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-104075,38,2026-04-26,07:17:13,217.7,Rapido,Travel,UPI,Expense,Delhi,Sunday,4,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104076,44,2026-02-10,07:45:13,2639.88,Uber,Travel,Debit Card,Expense,Delhi,Tuesday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104077,19,2026-01-05,05:26:13,452.83,Gas Bill,Utilities,Credit Card,Expense,Mumbai,Monday,1,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-104078,59,2026-07-15,06:34:13,4932.57,Ola,Travel,UPI,Expense,Bengaluru,Wednesday,7,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104079,84,2026-03-25,00:25:13,4399.84,Ola,Travel,Debit Card,Expense,Delhi,Wednesday,3,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104080,72,2025-08-19,01:43:13,3046.34,Uber,Travel,Credit Card,Expense,Mumbai,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104081,97,2026-03-02,03:55:13,13819.47,KFC,Food,Credit Card,Expense,Kolkata,Monday,3,False,False,False,Unrecognized City,1,Synthetic transaction (Luxury Spender)
TXN-104082,81,2026-02-08,08:47:13,4788.8,Myntra,Shopping,Debit Card,Expense,Delhi,Sunday,2,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-104083,89,2025-09-23,23:36:13,976.27,Broadband,Utilities,Net Banking,Expense,Mumbai,Tuesday,9,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-104084,59,2026-01-01,03:45:13,2618.3,Myntra,Shopping,Net Banking,Expense,Mumbai,Thursday,1,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104085,46,2025-09-13,01:47:13,4675.82,Udemy,Education,Debit Card,Expense,Bengaluru,Saturday,9,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-104086,17,2026-02-13,07:38:13,390.73,Pizza Hut,Food,UPI,Expense,Delhi,Friday,2,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104087,13,2025-12-09,09:33:13,788.27,McDonald's,Food,Net Banking,Expense,Mumbai,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104088,4,2026-04-07,02:51:13,1902.61,MedPlus,Healthcare,Net Banking,Expense,Mumbai,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104089,8,2026-01-29,03:59:13,1640.4,MedPlus,Healthcare,UPI,Expense,Bengaluru,Thursday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104090,55,2026-06-08,23:28:13,758.62,Swiggy,Food,Credit Card,Expense,Mumbai,Monday,6,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104091,23,2025-10-22,12:19:13,562.69,Ola,Travel,Credit Card,Expense,Delhi,Wednesday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104092,70,2026-07-22,21:52:13,308.48,McDonald's,Food,Net Banking,Expense,Mumbai,Wednesday,7,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104093,14,2025-10-19,05:08:13,473.26,General Store,Recharge,Debit Card,Expense,Bengaluru,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-104094,46,2025-09-11,17:54:13,123.61,McDonald's,Food,UPI,Expense,Delhi,Thursday,9,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104095,86,2025-09-06,23:45:13,388.25,Zomato,Food,UPI,Expense,Bengaluru,Saturday,9,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-104096,56,2026-06-09,10:54:13,1440.18,Amazon,Shopping,Credit Card,Expense,Bengaluru,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104097,83,2025-09-25,19:31:13,504.73,Uber,Travel,Net Banking,Expense,Mumbai,Thursday,9,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104098,15,2025-09-08,23:48:13,1946.49,Rapido,Travel,Net Banking,Expense,Bengaluru,Monday,9,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104099,85,2025-09-12,13:01:13,1778.96,Gas Bill,Utilities,Net Banking,Expense,Bengaluru,Friday,9,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-104100,84,2026-04-25,17:50:13,2282.4,Ola,Travel,Debit Card,Expense,Bengaluru,Saturday,4,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104101,81,2026-01-05,18:50:13,1390.13,MedPlus,Healthcare,Debit Card,Expense,Mumbai,Monday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104102,93,2025-10-10,13:19:13,158.85,Pizza Hut,Food,Net Banking,Expense,Delhi,Friday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-104103,50,2025-10-24,05:00:13,673.25,Rapido,Travel,Credit Card,Expense,Mumbai,Friday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104104,52,2025-10-25,01:05:13,904.07,Pizza Hut,Food,Debit Card,Expense,Delhi,Saturday,10,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104105,17,2025-11-18,16:34:13,744.67,KFC,Food,Credit Card,Expense,Bengaluru,Tuesday,11,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104106,35,2026-02-07,10:53:13,3447.27,Electricity Bill,Utilities,Debit Card,Expense,Mumbai,Saturday,2,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-104107,58,2026-07-13,07:46:13,732.66,McDonald's,Food,Debit Card,Expense,Delhi,Monday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104108,86,2025-10-08,08:38:13,442.44,KFC,Food,UPI,Expense,Mumbai,Wednesday,10,False,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-104109,79,2025-08-23,19:37:13,1286.32,Zomato,Food,Debit Card,Expense,Bengaluru,Saturday,8,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104110,70,2026-04-12,20:56:13,20847.82,Amazon,Shopping,Net Banking,Expense,Mumbai,Sunday,4,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104111,31,2026-06-19,22:53:13,3141.0,Ola,Travel,Debit Card,Expense,Bengaluru,Friday,6,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104112,98,2026-01-09,02:13:13,1542.26,Water Bill,Utilities,UPI,Expense,Mumbai,Friday,1,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-104113,57,2026-01-29,16:55:13,248.16,Ola,Travel,Net Banking,Expense,Bengaluru,Thursday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-104114,22,2026-04-27,20:58:13,2885.48,Pizza Hut,Food,Net Banking,Expense,Mumbai,Monday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104115,34,2025-10-04,19:42:13,3739.81,Ajio,Shopping,Net Banking,Expense,Delhi,Saturday,10,True,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104116,27,2026-07-05,13:52:13,2613.41,Coursera,Education,Debit Card,Expense,Delhi,Sunday,7,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-104117,56,2025-11-20,04:11:13,462.63,Starbucks,Food,Credit Card,Expense,Mumbai,Thursday,11,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104118,68,2026-01-20,14:48:13,901.36,Myntra,Shopping,Credit Card,Expense,Bengaluru,Tuesday,1,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104119,7,2026-05-01,17:53:13,3177.77,Rapido,Travel,Net Banking,Expense,Delhi,Friday,5,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104120,72,2026-07-31,00:55:13,629.05,McDonald's,Food,Net Banking,Expense,Mumbai,Friday,7,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104121,16,2026-01-03,01:04:13,7355.56,Myntra,Shopping,Debit Card,Expense,Mumbai,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Family User)
TXN-104122,51,2026-04-19,16:49:13,309.42,Rapido,Travel,Debit Card,Expense,Bengaluru,Sunday,4,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104123,50,2026-02-18,23:35:13,4258.77,Water Bill,Utilities,Credit Card,Expense,Bengaluru,Wednesday,2,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-104124,80,2025-09-14,20:12:13,1267.05,Ola,Travel,Credit Card,Expense,Bengaluru,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104125,11,2026-04-30,01:45:13,659.94,McDonald's,Food,UPI,Expense,Delhi,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104126,55,2026-04-20,19:56:13,5155.87,Ajio,Shopping,Credit Card,Expense,Mumbai,Monday,4,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-104127,73,2026-05-25,16:14:13,672.0,McDonald's,Food,Credit Card,Expense,Bengaluru,Monday,5,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104128,40,2025-10-31,09:53:13,604.75,BookMyShow,Entertainment,Credit Card,Expense,Mumbai,Friday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-104129,53,2025-10-18,09:39:13,395.32,Zomato,Food,Credit Card,Expense,Mumbai,Saturday,10,True,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-104130,10,2025-10-23,06:14:13,1468.98,Electricity Bill,Utilities,Credit Card,Expense,Bengaluru,Thursday,10,False,True,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104131,4,2026-07-12,17:03:13,3746.57,Pizza Hut,Food,Net Banking,Expense,Bengaluru,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104132,61,2026-04-05,14:26:13,3035.02,Amazon,Shopping,Net Banking,Expense,Bengaluru,Sunday,4,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104133,27,2026-04-23,03:55:13,4362.31,Coursera,Education,Debit Card,Expense,Mumbai,Thursday,4,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-104134,98,2026-07-11,19:35:13,4045.76,Rapido,Travel,Credit Card,Expense,Delhi,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104135,92,2025-12-11,06:57:13,2823.56,Myntra,Shopping,Net Banking,Expense,Mumbai,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104136,68,2025-11-13,01:51:13,470.31,Zomato,Food,UPI,Expense,Delhi,Thursday,11,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-104137,46,2025-12-10,14:17:13,2942.85,Apollo Pharmacy,Healthcare,Debit Card,Expense,Bengaluru,Wednesday,12,False,True,False,Home City,0,Synthetic transaction (Family User)
TXN-104138,17,2025-12-08,09:02:13,12840.2,Broadband,Utilities,Net Banking,Expense,Pune,Monday,12,False,True,True,Unrecognized City,1,Synthetic transaction (Freelancer)
TXN-104139,53,2026-07-03,09:26:13,1206.22,Electricity Bill,Utilities,Debit Card,Expense,Mumbai,Friday,7,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-104140,63,2026-01-23,06:05:13,12264.57,Flipkart,Shopping,Credit Card,Expense,Delhi,Friday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104141,90,2026-07-03,11:01:13,2072.53,Myntra,Shopping,Credit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-104142,39,2025-08-16,13:38:13,2164.92,Ajio,Shopping,UPI,Expense,Bengaluru,Saturday,8,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104143,60,2025-10-04,17:34:13,6177.38,Myntra,Shopping,Debit Card,Expense,Bengaluru,Saturday,10,True,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104144,79,2026-06-13,01:16:13,871.18,Starbucks,Food,UPI,Expense,Mumbai,Saturday,6,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104145,52,2025-12-16,03:51:13,266.38,Rapido,Travel,Debit Card,Expense,Mumbai,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104146,44,2026-04-08,05:45:13,2193.38,Rapido,Travel,UPI,Expense,Bengaluru,Wednesday,4,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104147,35,2026-03-09,09:57:13,2879.58,Amazon,Shopping,UPI,Expense,Mumbai,Monday,3,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104148,80,2025-09-01,19:20:13,2183.53,Amazon,Shopping,Debit Card,Expense,Bengaluru,Monday,9,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-104149,44,2025-12-04,05:51:13,4366.99,Broadband,Utilities,Net Banking,Expense,Mumbai,Thursday,12,False,True,True,Home City,0,Synthetic transaction (Family User)
TXN-104150,47,2025-09-18,11:29:13,1677.99,PVR,Entertainment,Net Banking,Expense,Mumbai,Thursday,9,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104151,75,2026-05-26,13:08:13,12296.14,Myntra,Shopping,Net Banking,Expense,Bengaluru,Tuesday,5,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-104152,37,2025-10-23,05:57:13,1108.34,BookMyShow,Entertainment,UPI,Expense,Bengaluru,Thursday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-104153,84,2026-01-09,11:43:13,1334.03,Amazon,Shopping,Net Banking,Expense,Mumbai,Friday,1,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-104154,7,2026-05-27,04:30:13,1791.72,Electricity Bill,Utilities,Debit Card,Expense,Mumbai,Wednesday,5,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-104155,89,2025-10-18,21:56:13,1058.74,MedPlus,Healthcare,UPI,Expense,Bengaluru,Saturday,10,True,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-104156,43,2025-08-22,10:44:13,3200.98,Uber,Travel,Debit Card,Expense,Delhi,Friday,8,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
